ts_code,trade_date,industry,total_mv,pe,pe_ttm,buy_score,sell_score,quadrant,v7c_recommend,r10_pred,r20_pred,sell_10_v6_prob,sell_20_v6_prob,mfk_pyramid_top_heavy,pyr_velocity_20_60,f1_neg1,f2_pos1,main_net_5d
600663.SH,20260420,园区开发,4159036.9389,27.5711,27.4443,62.24430091484798,0.0,中性区,False,0.8398218787459816,0.8621737342320608,0.12358186100429851,0.02031143721295439,0.16983950818582402,-0.048599489523779515,0.0030556,0.002370800000000001,-0.006184900000000002
600664.SH,20260420,化学制药,909182.0652,14.4579,20.2421,40.86595729873281,70.64334854296231,中性区,False,0.931140022358142,-5.744380001374785,0.6024971317570795,0.6136604744457536,0.41770416421193096,0.01635696274925691,0.11803139999999997,-0.1294075,0.1117192
600665.SH,20260420,全国地产,299850.5148,,,59.03687448975066,14.21276911606352,中性区,False,0.8398218787459816,-0.4130990123866324,0.2893422061704444,0.1275339627482692,0.06606614425776329,-0.018041017670513415,0.0019080000000000017,0.000280300000000007,0.006005099999999989
600666.SH,20260420,元器件,1034544.2201,,70.4008,31.91471590055042,97.16045585798159,中性区,False,0.8229632265279965,-12.122402998603237,0.7701294739172221,0.8345007946885504,0.30181879117024696,0.012138258069019914,0.05440950000000007,0.024529000000000196,-0.12660559999999985
600667.SH,20260420,半导体,1940951.1412,29.5233,33.1215,39.87784736779529,59.44971327876917,中性区,False,0.8229632265279965,-5.677733292647354,0.5094564902445092,0.5531121013477238,0.32065959406127037,-0.07188760955777979,-0.09891340000000001,-0.12073809999999999,-0.008778500000000168
600668.SH,20260420,水泥,481442.0926,44.5829,7.0065,57.847031130450915,16.175104130652258,中性区,False,0.931140022358142,-1.2613765098012049,0.30672149784010255,0.13534768552178444,0.3402264470151371,0.01768370093784416,0.0030593000000000035,0.014966400000000001,-0.011664100000000009
600671.SH,20260420,中成药,231988.7759,152.1654,69.9812,60.70186540081561,34.35154308599135,中性区,False,0.9359090741000039,-0.18922097560545595,0.4498202593286935,0.23037112642405666,0.12522685988839108,-0.05732697061830491,0.0006679000000000006,0.004656000000000006,-0.0021192000000000003
600674.SH,20260420,水力发电,6795201.9182,15.0746,15.7767,61.200107524204434,3.66815134195529,中性区,False,0.931140022358142,0.030625218486099837,0.22401781610346347,0.018603811779979693,0.2927868288127759,-0.028149564613264122,-0.0,0.022515399999999977,-0.0043788000000000785
600675.SH,20260420,区域地产,1747333.1107,,31.0839,57.05528820634646,0.66688509124707,中性区,False,0.8398218787459816,-1.1939288675261293,0.1531263175631127,0.060136653386955466,0.2910709465270462,-0.0780335480151661,0.0026370000000000104,0.005624300000000007,0.0022690000000000123
600676.SH,20260420,汽车配件,842335.7211,,,62.24354013135642,15.908900330217804,中性区,False,0.9359090741000039,0.4237488972575684,0.31596721510404385,0.11959014588752173,0.2612553062622167,-0.02883765422738563,0.007996800000000012,-0.002917300000000006,0.01650650000000001
600678.SH,20260420,水泥,435539.52,,228.8162,54.46271608386036,27.023296097330267,中性区,False,0.8398218787459816,-1.8783679078624635,0.385943557290485,0.19989226144480574,0.1277243925270395,-0.0328863767958151,-0.005537299999999999,0.00017910000000001698,-0.008805799999999954
600679.SH,20260420,文教休闲,683795.479,,,66.20518893846821,2.374122509981244,中性区,False,0.8398218787459816,2.4370228124234683,0.20848947011977492,0.03318706690818652,0.16250874604042911,-0.007922287101160247,-0.001159399999999987,0.0,-0.002386499999999974
600681.SH,20260420,供气供热,576567.5683,18.0729,17.1634,59.356838539877515,8.058833979746613,中性区,False,0.9479986745761271,-0.7791277971349331,0.2749817288483161,0.05218408661761474,0.21590003882868422,-0.002472810209495413,0.009825500000000001,0.0014372000000000137,0.01067779999999999
600682.SH,20260420,生物制药,1004813.7691,43.6736,45.4865,60.01038899521875,7.1364228434741666,中性区,False,0.8398218787459816,-0.026029645012521127,0.2611144816795539,0.05572861709337235,0.24971130114022444,-0.020702097635046768,0.0032752000000000063,-0.0,0.015554100000000029
600683.SH,20260420,区域地产,336313.029,,,31.91471590055042,100.0,中性区,False,0.8229632265279965,-10.993570744723156,0.7906089321271836,0.9161681734783005,0.41416480674267103,-0.02286866953969091,-0.0,-0.04670050000000002,0.02932479999999997
600684.SH,20260420,区域地产,506582.0216,325.2655,145.0177,55.32227953967035,27.83639027021958,中性区,False,0.9359090741000039,-1.9423493432976828,0.4147551557317645,0.17575660151376923,0.17913748213479827,-0.04273960517297409,0.005892000000000002,0.006073300000000002,0.0027442999999999678
600685.SH,20260420,船舶,4719697.7961,125.1038,55.8463,52.153626082518215,31.362812048476584,中性区,False,0.8229632265279965,-2.436927711960503,0.39561189261334306,0.25360634582660957,0.3130454999155456,-0.05517667994077535,0.0,-0.037070899999999934,0.0076335999999999835
600686.SH,20260420,汽车整车,1366692.3768,86.6403,41.586,51.51320134540108,37.2858865104661,中性区,False,0.8229632265279965,-2.605999842559427,0.49472550085925815,0.218093173870691,0.19945485030633606,-0.06556866655316387,-0.0,0.0010277999999999824,0.007011300000000007
600688.SH,20260420,石油加工,3299839.2775,104.2603,,62.19183845199693,6.211771064579389,中性区,False,0.8398218787459816,0.841314659002484,0.25454125277495265,0.029431146991958746,0.2514268743329605,-0.06826949883358074,0.0173088,0.0,0.014157000000000003
600689.SH,20260420,综合类,282593.8283,153.1649,162.7559,65.86492376057932,21.24921229736784,中性区,False,0.9359090741000039,1.863611028236592,0.3153592523601103,0.20153297393051808,0.16329875045697104,0.0007550078254487114,0.0013669,0.003802899999999997,0.0008854999999999779
600690.SH,20260420,家用电器,24006731.904,12.8097,11.4539,60.75127178540863,0.40209287457935544,中性区,False,0.931140022358142,-0.14783187125911149,0.18482511449495226,0.0251865697287104,0.37522190028413394,0.039188791774669884,0.0,-0.0,0.1398579000000001
600691.SH,20260420,农药化肥,772194.1344,,,63.344680006838985,29.004189954975892,中性区,False,0.9748396741305451,0.6840528620688978,0.397926686793705,0.21482321737694055,0.17293494236055185,-0.12071963153931786,0.004648599999999992,0.0,-0.007213000000000001
600692.SH,20260420,区域地产,262415.9917,412.8389,,61.476131543949656,24.095477718821968,中性区,False,0.8398218787459816,0.5567495923628879,0.3631019064948307,0.18432217976597506,0.10545620667708883,-0.023809081888086572,0.0006728999999999936,-0.001336700000000005,0.0013400000000000258
600693.SH,20260420,百货,1261277.0567,290.0338,273.6948,43.522768202794246,52.27415253013533,中性区,False,0.8229632265279965,-4.71547419220763,0.5075497416919323,0.42967077898160944,0.14049252131648185,-0.029056223932167682,0.0,-0.026889400000000004,0.039060099999999945
600694.SH,20260420,百货,649458.8636,11.0791,12.9876,64.678082184108,0.0,中性区,False,0.9479986745761271,1.3365986758111146,0.13923397850947306,0.015900864460384915,0.23978177884350368,-0.050484009771124494,0.0,-0.002892499999999998,0.0017140999999999962
600697.SH,20260420,百货,216200.6939,,,70.30519097489487,0.0,理想多,False,0.8398218787459816,4.067183622106706,0.17569777948530205,0.025847907468932656,0.07253948098689862,-0.056415140555085314,0.002375600000000015,0.0014107000000000004,0.0030858000000000187
600698.SH,20260420,汽车配件,920097.0873,2234.6541,2203.4153,53.502174230392384,26.442926106214966,中性区,False,0.8398218787459816,-2.131950957178006,0.42343102251655096,0.1435865149601696,0.13902921937639276,0.025028181790318266,0.009192400000000002,-0.0010170000000000563,0.007881099999999945
600699.SH,20260420,汽车配件,4602687.031,47.9212,40.4024,47.03340497195152,36.7195187163049,中性区,False,0.8229632265279965,-3.7886660851501093,0.4766583578789181,0.23236943117453818,0.32118223500915194,0.00837598845253229,0.05584259999999998,-0.030102100000000027,0.10161820000000002
600702.SH,20260420,白酒,1804218.6419,52.1791,121.1736,51.217390495147,17.381100059464416,中性区,False,0.8398218787459816,-2.7351338632827877,0.38228488123404175,0.057965204674072866,0.26451201075117614,-0.07733572950568646,-0.009035099999999992,-0.0049569999999999415,0.0005177000000001334
600703.SH,20260420,半导体,8132100.525,321.6223,862.5589,45.67862556692373,68.58348732650158,中性区,False,1.2688689553031915,-5.496317669139963,0.5459221394059349,0.66038357248439,0.45127915902619786,0.009589021816228949,-0.08644469999999987,-0.0737860999999999,-0.05844439999999984
600704.SH,20260420,仓储物流,3082023.2144,10.0098,8.1132,61.63694876160656,0.0,中性区,False,0.931140022358142,0.20431329447718377,0.14591120905442584,0.024762754621378797,0.4101777229176041,-0.015042066179115632,0.0,0.0035007999999999997,0.03714949999999996
600706.SH,20260420,旅游景点,282606.2418,,114.6055,69.43808661528587,12.779388536726454,中性区,False,0.8398218787459816,3.7224229287261625,0.33335266244071743,0.037229632707462,0.15467245061973278,-0.022455168722985364,0.0022459999999999963,0.007899300000000001,-0.0033711999999999722
600707.SH,20260420,元器件,2458046.9664,19.825,62.9981,35.3357991770313,94.55292364013505,中性区,False,0.8229632265279965,-6.876834015009049,0.7753700942646202,0.7809219844782673,0.4446095660692233,0.10041886295573033,0.017893399999999986,-0.07270920000000014,0.10285770000000002
600708.SH,20260420,全国地产,898140.6074,,,53.105162076546726,25.440322008188268,中性区,False,0.8398218787459816,-2.2367621657932615,0.34971774870035555,0.22171707950401132,0.32393326141671325,-0.07377598097810062,0.003025900000000001,-0.001886600000000016,-0.0021305999999999964
600710.SH,20260420,商贸代理,1467479.6144,12.779,11.731,61.32133952907954,30.64087784076361,中性区,False,0.931140022358142,0.0788270636244412,0.3699964925259684,0.27507911931338025,0.21121230575871505,-0.03173986741374479,0.014396300000000008,0.009159300000000002,0.005643099999999956
600711.SH,20260420,小金属,5618731.7997,28.0181,28.0037,46.028849737929555,62.112020430270995,中性区,False,0.8229632265279965,-4.053868666931908,0.5652164705613195,0.5181874027495008,0.446278139736615,-0.03532623721634576,-0.0,0.015528500000000023,0.15599059999999998
600712.SH,20260420,百货,363285.1251,,,71.59096287172613,3.8161592807502904,理想多,True,0.8398218787459816,4.578406528286811,0.22579391136900348,0.03452705834542818,0.14732356277599995,-0.07157333895525475,0.0019913999999999965,-0.0022011,0.00470419999999997
600713.SH,20260420,医药商业,744782.0975,13.052,14.0335,49.741240451853784,38.236595217147936,中性区,False,0.931140022358142,-3.4013052489508477,0.4167768344751252,0.3312789236321567,0.19719361329539195,-0.010491788572945832,0.0287663,-0.001454399999999985,0.03022069999999999
600714.SH,20260420,化工原料,474049.9691,135.3907,83.6709,48.42146649966857,68.51954735508224,中性区,False,0.8229632265279965,-3.4222178418328095,0.5971322672327752,0.5841500415080435,0.17800611512697248,-0.13948337454796106,0.007861200000000006,0.010995800000000036,0.005560599999999969
600715.SH,20260420,影视音像,921586.7445,,,56.642781875908724,2.0329719291230552,中性区,False,0.8398218787459816,-1.302830538761694,0.19658980465922882,0.05988742075431393,0.3139875060622438,-0.07465175727116918,-0.0,0.005954700000000001,-0.005434400000000028
600716.SH,20260420,区域地产,406250.2961,,,61.23488055698867,16.743059441936836,中性区,False,0.9359090741000039,0.022705850488950408,0.3166216232410867,0.13144044741206334,0.2405065645956996,0.00607181079059535,0.007003300000000006,0.0002657999999999964,0.009884899999999999
600717.SH,20260420,港口,1377544.4941,13.8638,15.6418,65.89886857062723,0.0,中性区,False,0.9479986745761271,1.8219833430911556,0.09674895872463363,0.010956420763836358,0.20882868928950857,-0.03588714484527619,0.0,-0.0,0.026124500000000002
600718.SH,20260420,软件服务,1339020.7384,212.383,,54.47929118569785,2.6254287926701116,中性区,False,0.8398218787459816,-1.8739920809773638,0.21150514551204133,0.03469585558405963,0.28662097708213846,-0.06244895619311078,0.0034973000000000287,0.0,-0.0019301000000000526
600719.SH,20260420,供气供热,265417.3376,,,52.4052677928335,59.12945038824991,中性区,False,0.8229632265279965,-2.3704943004372656,0.5411387489701726,0.5010081616769453,0.2528801287773277,-0.004665210887411869,0.0068249,0.0025670999999999784,-0.004969599999999968
600720.SH,20260420,建筑工程,1714062.8871,9.7879,11.2549,62.40791321941002,0.0,中性区,False,0.9479986745761271,0.43397949544719067,0.10307345544078209,0.01055159397061682,0.1630269532861649,-0.02705696224284021,-0.00022819999999999953,0.0,-0.0004932999999999829
600721.SH,20260420,生物制药,376087.587,90.6693,74.9178,57.55653468694018,36.89437138313137,中性区,False,0.8009669556529314,-0.8245179273671429,0.47465938307958866,0.2375592264561179,0.2135265115359102,0.03578885682897909,-0.005842800000000002,-0.0033799000000000004,0.008087599999999947
600722.SH,20260420,化工原料,505477.5193,96.0568,101.7232,38.974807581910504,76.8842557960838,中性区,False,0.8618938265585376,-6.033999080617071,0.5806823267516438,0.7554954894419975,0.1587090021175208,-0.08534042226079902,-0.024959800000000008,-0.0042447999999999635,-0.03404439999999999
600724.SH,20260420,综合类,963975.7944,45.9432,44.0507,63.03596214425758,53.6171821348473,中性区,False,0.9359090741000039,0.7388158895870719,0.5601999766148972,0.3833945314041424,0.21154869240865656,0.0054230114880577385,0.0,-0.0021938000000000174,-0.005192700000000014
600725.SH,20260420,商贸代理,576795.96,,,56.86367582937345,23.678453953872296,中性区,False,0.8398218787459816,-1.2445145350470057,0.4033519521724639,0.1270000273470713,0.19757540468035956,-0.011514855616750197,0.0005994999999999967,-0.0001967999999999984,-0.002425600000000058
600726.SH,20260420,火力发电,2016370.7336,121.8173,,46.61384497445672,70.66644317665387,中性区,False,0.8618938265585376,-4.017293208984871,0.5916573364559821,0.6299653064403345,0.2184665818372873,-0.03262815809898345,-0.0243036,0.02183230000000012,-0.04613590000000003
600727.SH,20260420,化工原料,394851.6018,15.1297,58.7238,51.75426700294232,37.81273689100091,中性区,False,0.8229632265279965,-2.542358508968537,0.4277082692777911,0.31098979299134516,0.36219627364239504,0.019559152119892897,0.0054171000000000046,-0.07620749999999998,0.0816246
600728.SH,20260420,软件服务,1533338.8687,,57.4122,57.663013608877506,5.162028546603454,中性区,False,0.8398218787459816,-0.959346098621801,0.24194434255924144,0.04273276618722167,0.20378943832526356,-0.02561995325858668,0.028444499999999998,-0.00014350000000005404,0.021354000000000026
600729.SH,20260420,百货,1079110.0387,8.2084,10.5719,61.87895245591754,0.0,中性区,False,0.9479986745761271,0.22366469588258106,0.1513980929390824,0.018481827097272977,0.16138758545476264,-0.06127342464612623,0.00027899999999999925,0.002124400000000001,-0.004171899999999982
600730.SH,20260420,文教休闲,615988.8021,125.9464,728.3186,61.3219001429511,44.56390069914476,中性区,False,0.8398218787459816,0.4954271873258612,0.47896993426601964,0.3486760405567088,0.34061243888400183,-0.04433213825871313,-0.003042600000000022,0.0,-0.005079299999999999
600731.SH,20260420,农药化肥,426320.4634,16.0632,16.2148,66.94506964272593,0.3277821804378786,中性区,False,0.9479986745761271,2.2379528893575946,0.18393338616525454,0.039248357741993735,0.18285310145678313,-0.018377248208047786,0.0038844000000000053,-0.0042025000000000005,0.006589900000000008
600732.SH,20260420,电气设备,3010729.3905,,,44.569788034617524,68.93836707739545,中性区,False,0.8229632265279965,-4.439060956606284,0.6181194022909625,0.5607401372020816,0.305702318686015,0.013997337674687638,-0.007436599999999989,0.03584310000000002,-0.08686179999999995
600733.SH,20260420,汽车整车,4492243.5542,,,52.29288087311238,5.034458006524447,中性区,False,0.8229632265279965,-2.400164447243642,0.24041349607829335,0.04700992772509009,0.4229922940535766,0.04416458028824227,0.002883299999999935,0.01641349999999998,-0.021849700000000125
